ID,open_month,end_month,window,STATUS
5022049,-45,-31,14,No Loan
5022051,-43,-3,40,Paid
5022052,-4,0,4,Paid
5022053,-14,0,14,No Loan
5022054,-39,-5,34,Paid
5022056,-39,0,39,Paid
5022057,-49,0,49,Paid
5022058,-60,-10,50,Paid
5022059,-5,0,5,No Loan
5022060,-26,0,26,Paid
5022062,-52,-38,14,Paid
5022063,-9,-3,6,Paid
5022064,-39,-25,14,Paid
5022065,-27,-13,14,Paid
5022066,-5,0,5,Paid
5022068,-29,-7,22,Paid
5022071,-18,0,18,Paid
5022072,-8,0,8,Paid
5022073,-8,0,8,Paid
5022074,-15,0,15,Paid
5022075,-18,0,18,Paid
5022076,-22,-13,9,No Loan
5022077,-36,-13,23,No Loan
5022078,-26,-16,10,Paid
5022079,-21,0,21,Paid
5022080,-28,-1,27,No Loan
5022081,-9,0,9,Paid
5022082,-22,0,22,No Loan
5022083,-28,0,28,No Loan
5022084,-33,-23,10,Paid
5022085,-33,-11,22,Paid
5022086,-32,0,32,No Loan
5022087,-24,0,24,No Loan
5022089,-22,0,22,No Loan
5022090,-37,-5,32,No Loan
5022092,-22,0,22,No Loan
5022093,-48,0,48,Paid
5022094,-54,-15,39,Paid
5022095,-59,-35,24,No Loan
5022097,-38,0,38,No Loan
5022098,-23,0,23,No Loan
5022099,-19,0,19,Paid
5022100,-19,0,19,No Loan
5022101,-23,0,23,Paid
5022102,-43,0,43,Paid
5022103,-43,0,43,Paid
5022105,-19,0,19,No Loan
5022107,-3,0,3,Paid
5022108,-15,0,15,Paid
5022109,-41,0,41,No Loan
5022111,-5,0,5,Paid
5022112,-10,-6,4,Paid
5022113,-31,-24,7,Paid
5022114,-6,0,6,No Loan
5022115,-6,0,6,No Loan
5022116,-42,-29,13,Paid
5022117,-34,0,34,No Loan
5022118,-20,0,20,Paid
5022119,-12,0,12,Paid
5022120,-20,0,20,Paid
5022122,0,0,0,Paid
5022123,-1,0,1,Paid
5022124,-9,-8,1,Paid
5022125,-20,0,20,No Loan
5022126,-42,0,42,Paid
5022127,-53,0,53,Paid
5022128,-48,0,48,Paid
5022130,-39,-20,19,Paid
5022131,-30,0,30,Paid
5022132,-4,0,4,Paid
5022133,-19,0,19,No Loan
5022134,-36,0,36,No Loan
5022135,-37,-4,33,Paid
5022136,-32,-5,27,Paid
5022137,-4,0,4,Paid
5022138,-26,0,26,Paid
5022140,-44,0,44,No Loan
5022141,-12,0,12,Paid
5022142,-30,0,30,No Loan
5022143,-21,-19,2,Paid
5022144,-15,0,15,No Loan
5022145,-23,-4,19,No Loan
5022146,-1,0,1,Paid
5022147,-22,-4,18,Paid
5022148,-28,0,28,Paid
5022149,-29,0,29,No Loan
5022150,-29,-11,18,No Loan
5022152,-16,0,16,No Loan
5022153,-10,0,10,No Loan
5022154,-5,0,5,Paid
5022155,-11,0,11,Paid
5022156,-58,-26,32,Paid
5022157,-17,0,17,No Loan
5022158,-43,-26,17,Paid
5022161,-12,0,12,No Loan
5022163,-21,-16,5,Paid
5022164,-25,0,25,Paid
5022168,-55,0,55,No Loan
5022172,-36,0,36,No Loan
5022174,-42,0,42,No Loan
5022175,-30,0,30,No Loan
5022176,-48,-36,12,Closed
5022177,-5,0,5,Paid
5022178,-1,0,1,Paid
5022179,-7,-1,6,Closed
5022180,-8,0,8,No Loan
5022181,-12,0,12,No Loan
5022182,-14,0,14,No Loan
5022183,-15,0,15,No Loan
5022184,-15,-13,2,Paid
5022185,-19,-3,16,Paid
5022186,-24,0,24,Paid
5022187,-31,-11,20,No Loan
5022188,-44,-19,25,Paid
5022189,-51,-31,20,No Loan
5022190,-30,-13,17,Paid
5022192,-32,-25,7,No Loan
5022193,-57,0,57,Paid
5022195,-6,0,6,No Loan
5022196,-5,0,5,No Loan
5022197,-6,0,6,No Loan
5022198,-14,0,14,No Loan
5022199,-27,0,27,No Loan
5022200,-24,0,24,No Loan
5022201,-49,0,49,Paid
5022202,-41,0,41,Paid
5022203,-30,0,30,No Loan
5022204,-48,0,48,Paid
5022206,-56,0,56,Paid
5022207,-59,-2,57,Paid
5022208,-59,-2,57,No Loan
5022210,-47,0,47,Paid
5022211,-12,0,12,Paid
5022212,-44,-20,24,Paid
5022213,-39,-15,24,Paid
5022216,-4,0,4,Paid
5022217,-11,0,11,No Loan
5022218,-11,0,11,Paid
5022219,-45,-36,9,No Loan
5022220,-54,-51,3,Paid
5022221,-25,0,25,No Loan
5022222,-2,0,2,No Loan
5022223,-32,-27,5,Paid
5022224,-8,0,8,No Loan
5022225,-4,0,4,No Loan
5022226,-34,-25,9,No Loan
5022227,-5,0,5,Paid
5022228,-6,0,6,Paid
5022229,-5,0,5,Paid
5022230,-8,0,8,Paid
5022231,-12,0,12,Paid
5022235,-51,0,51,Paid
5022236,-29,0,29,Paid
5022237,-30,0,30,Paid
5022238,-58,0,58,No Loan
5022239,-35,0,35,Paid
5022240,-25,-3,22,No Loan
5022241,-24,0,24,No Loan
5022243,-58,-36,22,No Loan
5022244,-20,-16,4,Paid
5022246,-6,0,6,Paid
5022247,0,0,0,Paid
5022248,-17,0,17,Paid
5022249,-4,0,4,Paid
5022250,-29,0,29,No Loan
5022251,-29,-11,18,Paid
5022252,-44,-19,25,No Loan
5022253,-40,-10,30,No Loan
5022254,-47,-43,4,Paid
5022255,-47,-38,9,Paid
5022256,-54,0,54,No Loan
5022261,-26,-15,11,Paid
5022262,-15,0,15,No Loan
5022263,-49,-28,21,Paid
5022264,-38,-2,36,Paid
5022265,-13,-9,4,Paid
5022266,-35,0,35,Paid
5022267,-41,-33,8,Paid
5022268,-20,0,20,Paid
5022269,-7,0,7,No Loan
5022270,-3,0,3,Paid
5022271,-3,0,3,Closed
5022272,-10,0,10,Paid
5022273,-22,0,22,Paid
5022274,-35,0,35,Paid
5022275,-57,-21,36,Paid
5022277,-54,0,54,Paid
5022278,-20,0,20,Paid
5022280,-40,-11,29,Paid
5022281,-37,0,37,No Loan
5022282,-37,-5,32,Paid
5022283,-16,0,16,Paid
5022284,-32,0,32,No Loan
5022285,-40,0,40,No Loan
5022288,-32,0,32,Paid
5022289,-39,0,39,Paid
5022290,-45,-5,40,No Loan
5022291,-32,0,32,No Loan
5022292,-12,0,12,No Loan
5022294,-39,0,39,Paid
5022295,-43,-22,21,Paid
5022297,-12,0,12,Paid
5022298,-20,0,20,Paid
5022299,-45,-5,40,No Loan
5022302,-28,0,28,Paid
5022303,-51,0,51,No Loan
5022304,-55,-4,51,Paid
5022305,-19,0,19,Paid
5022307,-15,0,15,Paid
5022308,-38,0,38,Paid
5022309,-14,0,14,Paid
5022310,-18,0,18,Paid
5022311,-50,0,50,Paid
5022313,-15,0,15,Paid
5022316,-15,0,15,Paid
5022317,-25,-1,24,No Loan
5022318,-5,0,5,No Loan
5022320,-58,0,58,Paid
5022324,-31,-6,25,No Loan
5022325,-40,0,40,No Loan
5022326,-9,-4,5,Paid
5022327,-17,-12,5,Paid
5022328,-38,0,38,No Loan
5022329,-18,-3,15,Paid
5022330,-5,0,5,Paid
5022332,-13,0,13,No Loan
5022333,-6,-1,5,Paid
5022334,-23,-5,18,No Loan
5022335,-13,0,13,No Loan
5022336,-17,-12,5,Paid
5022337,-25,-20,5,Paid
5022338,-13,0,13,Paid
5022339,-27,0,27,Paid
5022340,-38,0,38,Paid
5022341,-11,0,11,No Loan
5022342,-19,-7,12,Paid
5022343,-12,0,12,Paid
5022348,-13,0,13,No Loan
5022349,-17,0,17,No Loan
5022350,-54,-18,36,No Loan
5022351,-45,-9,36,No Loan
5022352,-36,0,36,No Loan
5022353,-6,0,6,No Loan
5022354,-12,0,12,No Loan
5022355,-18,0,18,Paid
5022359,-39,0,39,No Loan
5022362,-16,0,16,No Loan
5022363,-45,-9,36,No Loan
5022365,-31,0,31,No Loan
5022366,-33,0,33,No Loan
5022367,-41,-18,23,Paid
5022370,-58,-16,42,No Loan
5022371,-58,-35,23,Paid
5022373,-54,0,54,Paid
5022376,-53,-24,29,Paid
5022379,-8,0,8,No Loan
5022381,-36,0,36,No Loan
5022382,-58,0,58,No Loan
5022383,-33,0,33,No Loan
5022384,-20,0,20,No Loan
5022385,-34,-16,18,Paid
5022386,-20,-2,18,Paid
5022387,-47,0,47,No Loan
5022388,-24,0,24,No Loan
5022389,-30,-14,16,No Loan
5022396,-16,0,16,No Loan
5022397,-51,0,51,Paid
5022398,-31,0,31,No Loan
5022401,-13,-9,4,Paid
5022402,-35,0,35,No Loan
5022407,-48,0,48,No Loan
5022410,-16,0,16,No Loan
5022411,-27,0,27,Paid
5022412,-3,0,3,No Loan
5022413,-11,0,11,Paid
5022414,-12,0,12,No Loan
5022415,-51,-47,4,Paid
5022416,-17,-12,5,No Loan
5022417,-35,-24,11,Paid
5022418,-24,-8,16,Paid
5022419,-5,0,5,Paid
5022420,-24,-3,21,Paid
5022421,-24,-3,21,No Loan
5022422,-50,0,50,No Loan
5022423,-58,-1,57,No Loan
5022424,-56,0,56,No Loan
5022425,-59,-27,32,Paid
5022426,-35,0,35,Paid
5022427,-35,0,35,Paid
5022428,-48,0,48,Paid
5022429,-59,-7,52,No Loan
5022430,-16,0,16,Paid
5022431,-40,-6,34,Paid
5022432,-20,0,20,Paid
5022433,-16,0,16,Paid
5022434,-25,0,25,Paid
5022435,-33,0,33,Paid
5022436,-57,-31,26,Paid
5022437,-3,0,3,Paid
5022438,0,0,0,Paid
5022439,-3,0,3,No Loan
5022440,-15,-13,2,Paid
5022441,-1,0,1,Paid
5022442,-31,0,31,Paid
5022443,-25,0,25,Paid
5022444,-55,0,55,Paid
5022445,-35,0,35,Paid
5022446,-7,0,7,No Loan
5022447,-21,0,21,No Loan
5022448,-41,-35,6,Paid
5022449,-10,-4,6,Paid
5022451,-7,-1,6,Paid
5022452,-5,0,5,Paid
5022453,-45,-3,42,No Loan
5022454,-26,-23,3,Paid
5022455,-26,0,26,Paid
5022456,-14,-11,3,Paid
5022457,-3,0,3,Paid
5022458,-2,0,2,Paid
5022459,-7,0,7,Paid
5022460,-5,0,5,Paid
5022461,-40,-34,6,No Loan
5022462,-27,0,27,No Loan
5022465,-39,-23,16,Paid
5022466,-41,-1,40,Paid
5022468,-57,-33,24,Paid
5022469,-8,0,8,Paid
5022470,-16,0,16,No Loan
5022471,-39,-19,20,No Loan
5022472,-33,-9,24,Paid
5022473,-22,0,22,No Loan
5022477,-4,0,4,Paid
5022478,-6,0,6,No Loan
5022479,-47,0,47,Paid
5022480,-19,0,19,Paid
5022481,-14,-8,6,Paid
5022482,-31,-27,4,No Loan
5022483,-19,-16,3,Paid
5022484,-3,0,3,Paid
5022485,-5,0,5,Paid
5022486,-6,0,6,Paid
5022487,-25,-18,7,Paid
5022488,-21,0,21,Paid
5022489,-12,-5,7,Paid
5022492,-19,-2,17,Paid
5022493,-12,0,12,Paid
5022494,-16,-6,10,Paid
5022495,-44,0,44,Paid
5022496,-41,0,41,Paid
5022497,-1,0,1,Paid
5022498,-46,-17,29,Paid
5022499,-55,0,55,Paid
5022502,-23,0,23,Paid
5022504,-2,0,2,Paid
5022505,-27,0,27,Paid
5022506,-24,0,24,Paid
5022507,-6,-1,5,No Loan
5022508,-8,0,8,Paid
5022509,-8,0,8,Paid
5022510,-5,0,5,No Loan
5022511,-55,-40,15,Paid
5022512,-2,0,2,Paid
5022513,-20,0,20,Paid
5022516,-44,0,44,No Loan
5022517,-60,-47,13,No Loan
5022518,-4,0,4,No Loan
5022519,-12,0,12,No Loan
5022523,-28,0,28,No Loan
5022525,-22,0,22,Paid
5022527,-38,0,38,Paid
5022528,-54,-50,4,No Loan
5022529,-3,0,3,Paid
5022530,-39,0,39,Paid
5022531,-51,-11,40,No Loan
5022532,-9,0,9,Paid
5022535,-14,0,14,No Loan
5022536,-9,-3,6,Paid
5022539,-18,0,18,No Loan
5022540,0,0,0,No Loan
5022541,-19,0,19,Paid
5022542,-49,0,49,No Loan
5022543,-60,0,60,No Loan
5022545,-54,-42,12,No Loan
5022546,-41,-4,37,Paid
5022547,-14,-2,12,No Loan
5022548,-16,0,16,Paid
5022549,-31,0,31,Paid
5022550,-11,0,11,Paid
5022551,-36,-24,12,No Loan
5022553,-57,0,57,Paid
5022554,-30,-4,26,No Loan
5022555,-11,0,11,Paid
5022556,-23,-11,12,No Loan
5022557,-25,0,25,Paid
5022559,-11,0,11,Paid
5022560,-27,-15,12,Paid
5022561,-39,0,39,Paid
5022562,-4,0,4,Paid
5022563,-19,0,19,No Loan
5022564,0,0,0,Paid
5022565,-24,-4,20,Paid
5022566,-26,0,26,No Loan
5022567,-31,-11,20,Paid
5022568,-38,-5,33,No Loan
5022569,-8,-4,4,Paid
5022570,-3,0,3,No Loan
5022571,-18,0,18,No Loan
5022572,-35,0,35,Paid
5022573,-11,0,11,Paid
5022577,-8,-2,6,No Loan
5022578,-6,-4,2,Closed
5022579,-5,-3,2,Closed
5022580,-1,0,1,Closed
5022582,-37,0,37,No Loan
5022583,-49,0,49,No Loan
5022584,-36,0,36,Paid
5022585,-4,0,4,No Loan
5022587,-49,0,49,No Loan
5022589,-36,0,36,No Loan
5022590,-18,0,18,No Loan
5022591,-3,0,3,No Loan
5022592,-16,-1,15,No Loan
5022593,-20,-5,15,No Loan
5022594,-2,0,2,No Loan
5022595,-40,-31,9,No Loan
5022596,-8,0,8,No Loan
5022597,-8,0,8,Paid
5022598,-9,0,9,No Loan
5022599,-20,-5,15,No Loan
5022602,-43,-25,18,Paid
5022604,-17,0,17,Paid
5022605,-32,0,32,Paid
5022606,-16,-5,11,Paid
5022607,-9,0,9,No Loan
5022608,-15,0,15,No Loan
5022609,-12,0,12,Paid
5022610,-5,0,5,No Loan
5022611,-5,0,5,Paid
5022612,-17,0,17,No Loan
5022614,-26,-12,14,Paid
5022616,-48,-34,14,Paid
5022617,-56,0,56,Paid
5022618,-13,0,13,Paid
5022619,-43,-29,14,Paid
5022620,-3,0,3,No Loan
5022621,0,0,0,No Loan
5022622,-34,-20,14,No Loan
5022623,-38,-37,1,Closed
5022624,-31,-17,14,No Loan
5022625,-3,0,3,Paid
5022626,-13,0,13,No Loan
5022627,-16,0,16,No Loan
5022628,-5,0,5,Paid
5022634,-8,0,8,Paid
5022635,-7,0,7,Paid
5022636,-7,0,7,Paid
5022637,-28,0,28,Paid
5022639,-56,0,56,Paid
5022640,-14,-6,8,Paid
5022641,-24,-16,8,Paid
5022642,-14,-6,8,Paid
5022643,-22,-14,8,Paid
5022644,-53,-44,9,Paid
5022647,-51,-17,34,Paid
5022648,0,0,0,Paid
5022649,-36,0,36,No Loan
5022651,-36,0,36,No Loan
5022652,-34,0,34,Paid
5022654,-49,-29,20,No Loan
5022655,-19,0,19,Paid
5022656,-39,-34,5,Paid
5022657,-52,-12,40,No Loan
5022658,-52,-12,40,No Loan
5022659,-56,-26,30,Paid
5022660,-42,-18,24,Paid
5022661,-24,0,24,No Loan
5022663,-17,0,17,No Loan
5022664,-41,-3,38,No Loan
5022665,-38,0,38,Paid
5022666,-37,-18,19,No Loan
5022667,-32,0,32,No Loan
5022668,-22,0,22,No Loan
5022669,-53,-15,38,No Loan
5022670,-46,-24,22,No Loan
5022671,-29,0,29,No Loan
5022672,-42,-5,37,No Loan
5022673,-16,0,16,No Loan
5022676,-47,0,47,Paid
5022677,-22,0,22,Paid
5022679,-20,0,20,No Loan
5022681,-10,0,10,Paid
5022682,-21,0,21,Paid
5022683,-10,0,10,No Loan
5022684,-15,0,15,No Loan
5022685,-22,0,22,No Loan
5022686,-13,0,13,Paid
5022687,-5,0,5,Paid
5022689,-20,-6,14,Paid
5022690,-10,-1,9,Paid
5022691,-8,0,8,Paid
5022692,-8,0,8,No Loan
5022694,-43,-31,12,Paid
5022696,-8,0,8,Paid
5022697,-11,0,11,Paid
5022698,-50,0,50,No Loan
5022700,-37,0,37,Paid
5022701,-56,-6,50,No Loan
5022702,-45,-34,11,No Loan
5022703,-6,0,6,Paid
5022704,-32,0,32,Paid
5022705,-56,-31,25,Paid
5022707,-11,0,11,Paid
5022712,-39,0,39,No Loan
5022713,-5,0,5,Paid
5022715,-57,0,57,No Loan
5022716,-41,0,41,No Loan
5022717,-28,0,28,No Loan
5022718,-42,0,42,No Loan
5022719,-56,0,56,Paid
5022720,-27,0,27,Paid
5022721,-35,-10,25,Paid
5022722,-32,0,32,Paid
5022730,-60,0,60,Paid
5022731,-35,-7,28,No Loan
5022732,-15,-5,10,Paid
5022733,-1,0,1,No Loan
5022734,-33,-23,10,Paid
5022737,-55,-45,10,Paid
5022738,-44,0,44,No Loan
5022739,-9,0,9,Paid
5022740,-30,-20,10,Paid
5022741,-6,0,6,Paid
5022742,-52,-48,4,Paid
5022743,-30,-11,19,No Loan
5022744,-27,0,27,No Loan
5022745,-35,-7,28,No Loan
5022746,-40,-12,28,No Loan
5022749,-47,-19,28,No Loan
5022750,-3,0,3,No Loan
5022751,-18,0,18,No Loan
5022752,-47,-19,28,No Loan
5022753,-52,-24,28,No Loan
5022754,-40,-12,28,No Loan
5022755,-27,0,27,No Loan
5022756,-27,-23,4,Paid
5022757,-4,0,4,Paid
5022758,-51,-32,19,Paid
5022759,-18,0,18,Paid
5022760,-21,-2,19,Paid
5022761,-39,-35,4,Paid
5022762,-41,-21,20,No Loan
5022765,-26,0,26,No Loan
5022767,-19,0,19,No Loan
5022768,-9,0,9,No Loan
5022769,-35,0,35,No Loan
5022770,-46,0,46,No Loan
5022771,-24,0,24,No Loan
5022772,-24,0,24,Paid
5022773,-9,0,9,No Loan
5022774,-25,0,25,Paid
5022775,-38,-22,16,Paid
5022776,-17,0,17,Paid
5022778,-38,0,38,Paid
5022783,-47,0,47,No Loan
5022784,-31,0,31,No Loan
5022787,-42,0,42,No Loan
5022788,-27,0,27,Paid
5022789,-46,-35,11,No Loan
5022790,-13,0,13,No Loan
5022791,-47,-16,31,Paid
5022792,-47,0,47,Paid
5022794,-59,-26,33,Paid
5022795,-49,0,49,Paid
5022796,-17,0,17,Paid
5022797,-48,0,48,Paid
5022798,-59,-10,49,No Loan
5022799,-32,0,32,Paid
5022800,-46,-28,18,Paid
5022802,-25,0,25,Paid
5022803,-30,0,30,Paid
5022804,-32,-7,25,Paid
5022807,-37,0,37,Paid
5022808,-46,0,46,Paid
5022809,0,0,0,Paid
5022810,0,0,0,Paid
5022811,-13,0,13,Paid
5022812,-20,0,20,No Loan
5022813,-20,0,20,No Loan
5022814,-8,0,8,No Loan
5022815,-8,0,8,No Loan
5022816,-15,-6,9,No Loan
5022817,-16,0,16,No Loan
5022818,-16,0,16,No Loan
5022824,-39,-31,8,Paid
5022825,-46,-38,8,Paid
5022826,-24,-16,8,Paid
5022827,-24,0,24,Paid
5022828,-43,-17,26,Paid
5022831,-13,0,13,Paid
5022832,-13,-5,8,Paid
5022833,-7,0,7,Paid
5022834,-20,0,20,Paid
5022835,-25,-1,24,Paid
5022836,-32,0,32,Paid
5022837,-36,0,36,Paid
5022840,-49,-28,21,Paid
5022841,-30,0,30,Paid
5022842,-14,0,14,No Loan
5022843,-10,0,10,Paid
5022844,-21,0,21,Paid
5022845,-21,0,21,Paid
5022846,-24,-15,9,No Loan
5022847,-29,-8,21,Paid
5022848,-31,-10,21,Paid
5022849,-36,-26,10,Paid
5022851,-14,0,14,No Loan
5022852,-44,0,44,No Loan
5022853,-7,0,7,Paid
5022855,-56,-7,49,No Loan
5022858,-13,0,13,No Loan
5022859,-39,0,39,No Loan
5022860,-40,0,40,Paid
5022862,-12,0,12,Paid
5022863,-5,0,5,No Loan
5022864,-7,0,7,No Loan
5022865,-24,-14,10,No Loan
5022866,-16,0,16,No Loan
5022867,-46,-30,16,No Loan
5022868,-37,0,37,No Loan
5022869,-37,0,37,No Loan
5022870,-6,0,6,No Loan
5022871,-46,0,46,No Loan
5022872,-20,0,20,No Loan
5022873,-49,0,49,No Loan
5022875,-6,0,6,No Loan
5022876,-34,-2,32,Paid
5022877,-9,0,9,No Loan
5022878,-31,0,31,No Loan
5022879,-24,0,24,Paid
5022880,-28,-11,17,Paid
5022881,-40,-12,28,Paid
5022882,0,0,0,Paid
5022886,-37,-11,26,Paid
5022887,-32,-3,29,Paid
5022888,-25,0,25,No Loan
5022889,-15,0,15,No Loan
5022890,-17,0,17,No Loan
5022891,-30,-1,29,Paid
5022892,-40,-35,5,Paid
5022893,-58,-33,25,Paid
5022894,-24,0,24,No Loan
5022895,-3,0,3,Paid
5022896,-15,0,15,No Loan
5022897,-33,0,33,Paid
5022898,-45,-7,38,No Loan
5022900,-39,-10,29,Paid
5022901,-47,-12,35,No Loan
5022902,-37,-8,29,Paid
5022903,-36,-1,35,No Loan
5022904,-2,0,2,Paid
5022905,-28,0,28,No Loan
5022906,-28,0,28,No Loan
5022907,-30,-1,29,No Loan
5022908,-41,-12,29,No Loan
5022909,-19,0,19,No Loan
5022910,-28,0,28,No Loan
5022912,-7,0,7,Paid
5022913,-43,0,43,Paid
5022914,-7,0,7,No Loan
5022915,-43,-35,8,Paid
5022917,-29,0,29,No Loan
5022918,-52,0,52,Paid
5022921,-12,0,12,No Loan
5022922,-45,-32,13,Paid
5022923,-52,-39,13,Paid
5022925,-8,-4,4,Paid
5022926,-20,-12,8,Paid
5022927,-4,0,4,Paid
5022928,-10,-6,4,Paid
5022929,-10,0,10,Paid
5022930,-3,0,3,Paid
5022931,-11,-7,4,Paid
5022932,-40,0,40,Paid
5022933,-41,0,41,Paid
5022934,-7,0,7,Paid
5022935,-28,0,28,Paid
5022936,-50,-44,6,No Loan
5022938,-19,0,19,No Loan
5022939,-26,0,26,No Loan
5022940,-55,0,55,No Loan
5022942,-5,0,5,No Loan
5022943,-9,0,9,Paid
5022944,-55,-49,6,No Loan
5022945,-17,0,17,Paid
5022946,-6,0,6,No Loan
5022947,-25,0,25,Paid
5022950,-17,0,17,Paid
5022951,-12,0,12,Paid
5022952,-32,0,32,No Loan
5022953,-1,0,1,No Loan
5022954,-39,0,39,No Loan
5022955,-11,0,11,No Loan
5022958,-31,0,31,No Loan
5022961,-58,0,58,No Loan
5022963,-4,0,4,No Loan
5022964,-10,-4,6,Paid
5022965,-18,-11,7,Paid
5022966,-40,-38,2,No Loan
5022967,-10,-8,2,Paid
5022968,-8,-6,2,No Loan
5022969,-40,-38,2,No Loan
5022970,-4,-2,2,No Loan
5022971,-1,0,1,Paid
5022972,-41,0,41,Paid
5022975,-3,-1,2,No Loan
5022978,-49,-15,34,Paid
5022979,-52,0,52,Paid
5022980,-55,-21,34,Paid
5022981,-58,0,58,Paid
5022982,-52,-18,34,Paid
5022984,-38,-4,34,Paid
5022985,-49,-15,34,Paid
5022986,-33,0,33,Paid
5022987,-10,0,10,No Loan
5022988,-9,-2,7,Paid
5022989,-20,0,20,No Loan
5022990,-32,-6,26,No Loan
5022991,-52,-23,29,No Loan
5022992,-29,-3,26,No Loan
5022993,-16,0,16,No Loan
5022994,-7,0,7,No Loan
5022995,-17,0,17,No Loan
5022996,-49,0,49,Paid
5022997,-60,0,60,No Loan
5023000,-3,0,3,Paid
5023001,-1,0,1,Paid
5023002,-3,0,3,Paid
5023004,-60,0,60,Paid
5023006,-52,-48,4,Paid
5023007,-50,0,50,Paid
5023008,-12,0,12,No Loan
5023009,-29,0,29,Paid
5023010,-3,0,3,Paid
5023011,-45,-9,36,Paid
5023012,-56,0,56,Paid
5023015,-59,-3,56,Paid
5023019,-59,-3,56,Paid
5023020,-59,0,59,Paid
5023021,-55,0,55,Paid
5023022,-47,-15,32,Paid
5023023,-32,-16,16,No Loan
5023024,-27,0,27,No Loan
5023025,-24,0,24,Paid
5023027,-49,0,49,Paid
5023029,0,0,0,Paid
5023031,-37,0,37,No Loan
5023032,-52,0,52,Paid
5023033,-34,0,34,Paid
5023034,-12,0,12,No Loan
5023035,-25,0,25,No Loan
5023036,-15,-2,13,Paid
5023037,-27,-25,2,Paid
5023038,-15,-13,2,Paid
5023039,-13,0,13,No Loan
5023040,-15,0,15,No Loan
5023041,-13,0,13,No Loan
5023042,-7,0,7,Paid
5023043,-2,0,2,No Loan
5023044,-5,0,5,Paid
5023045,-6,-1,5,No Loan
5023046,-11,-6,5,No Loan
5023048,-10,0,10,No Loan
5023049,-2,0,2,Paid
5023050,-1,0,1,Paid
5023051,-26,-4,22,Paid
5023052,-22,0,22,Paid
5023053,-29,0,29,Paid
5023054,-38,0,38,Paid
5023055,-39,-25,14,Paid
5023056,-5,0,5,No Loan
5023057,-15,0,15,Paid
5023058,-50,-35,15,Paid
5023059,-50,-35,15,Paid
5023060,-19,0,19,No Loan
5023061,-28,0,28,Paid
5023063,-36,-22,14,Paid
5023064,-14,0,14,Paid
5023065,-29,0,29,Paid
5023066,-11,0,11,Paid
5023067,-25,0,25,Paid
5023068,-28,0,28,No Loan
5023069,-38,-1,37,Paid
5023070,-37,0,37,No Loan
5023071,-25,-14,11,No Loan
5023072,-4,0,4,Paid
5023073,-5,0,5,Paid
5023074,-16,-12,4,Paid
5023075,-20,-16,4,Paid
5023076,-19,0,19,Paid
5023077,-16,0,16,Paid
5023078,-10,-6,4,Paid
5023079,-9,0,9,Paid
5023080,-13,0,13,Paid
5023081,-18,0,18,Paid
5023082,-15,0,15,No Loan
5023083,-45,-35,10,Paid
5023084,-43,-33,10,Paid
5023085,-45,-35,10,Paid
5023086,-26,-16,10,Paid
5023087,-12,-2,10,Paid
5023088,-5,0,5,Paid
5023089,-37,0,37,No Loan
5023092,-25,0,25,No Loan
5023095,-50,0,50,Paid
5023096,-17,0,17,No Loan
5023097,-9,0,9,Paid
5023099,-21,0,21,Paid
5023100,-3,0,3,Paid
5023101,-34,0,34,No Loan
5023102,-4,0,4,Paid
5023103,-14,0,14,Paid
5023105,-13,0,13,Paid
5023106,-50,-37,13,No Loan
5023107,-12,0,12,Paid
5023108,-30,-17,13,No Loan
5023109,-24,0,24,Paid
5023110,-34,0,34,No Loan
5023111,-27,0,27,No Loan
5023112,-39,-5,34,No Loan
5023113,-42,-37,5,Closed
5023114,-34,-7,27,No Loan
5023115,-33,0,33,Paid
5023116,-31,0,31,No Loan
5023117,-32,0,32,No Loan
5023118,-15,0,15,No Loan
5023120,-10,0,10,No Loan
5023121,-10,0,10,No Loan
5023122,-10,0,10,No Loan
5023124,-10,0,10,No Loan
5023125,-46,-36,10,No Loan
5023126,-43,-33,10,No Loan
5023127,-15,-5,10,No Loan
5023129,-7,0,7,No Loan
5023130,-14,-4,10,No Loan
5023131,-14,-4,10,No Loan
5023133,-27,0,27,No Loan
5023134,-22,0,22,Paid
5023136,-6,0,6,No Loan
5023137,-41,-25,16,No Loan
5023138,-3,0,3,No Loan
5023139,-16,0,16,No Loan
5023140,-3,0,3,No Loan
5023141,-15,0,15,No Loan
5023142,-10,0,10,No Loan
5023143,-52,-36,16,No Loan
5023144,-41,-35,6,No Loan
5023145,-40,-24,16,No Loan
5023146,-14,0,14,No Loan
5023147,-6,0,6,No Loan
5023150,-49,0,49,Paid
5023151,-28,-12,16,No Loan
5023152,-21,0,21,No Loan
5023153,-26,0,26,No Loan
5023159,-55,-5,50,No Loan
5023160,-45,0,45,No Loan
5023161,-7,0,7,No Loan
5023163,-54,0,54,No Loan
5023164,-38,0,38,No Loan
5023168,-25,0,25,Paid
5023169,-4,0,4,No Loan
5023170,-44,-23,21,Paid
5023171,-13,0,13,Paid
5023172,-57,0,57,Paid
5023173,-43,-39,4,Paid
5023176,-52,0,52,Paid
5023177,-7,0,7,Paid
5023180,-22,0,22,Paid
5023181,-14,0,14,No Loan
5023182,-38,0,38,Paid
5023183,-23,0,23,No Loan
5023184,-36,0,36,Paid
5023185,-9,0,9,Paid
5023186,-24,0,24,Paid
5023187,-28,0,28,Paid
5023188,-23,0,23,Paid
5023190,-27,-19,8,Paid
5023191,-3,-2,1,Paid
